Left_Elbow,Right_Elbow,Right_Knee,Left_Knee,Right_Shoulder,Left_Shoulder,Left_Hip,Right_Hip,label
77.73622305034135,88.62220389115649,175.84517542978298,180.3356913115491,163.3829531521892,168.20635153096163,47.77827295616801,50.65308289120718,7.0
231.43433619812964,234.10084854882527,180.7814392334194,181.38305936143635,183.37034087786995,186.12329835063136,40.32204096788698,42.87544038413108,7.0
219.7023004236499,260.43791884735424,179.2216443614405,183.84890834207025,152.57986887277187,155.93142039902858,56.726605627637625,58.087271128836015,7.0
116.3868718155241,137.92961294266314,174.8040675885416,177.4895443816634,196.3715348689453,197.304044165356,45.84038455752615,59.579503748002864,7.0
105.64554482199831,142.9538914554539,178.54750068849418,182.5474789501793,191.6427458801696,201.16103725355805,53.953524150646274,58.792789920429335,7.0
99.62578495743536,127.2905435362483,182.9809992097519,189.2843937222592,190.4817714251749,194.2639161658965,51.9857674953722,54.43213081815883,7.0
110.29816387838233,151.45386934321613,179.76564892372775,180.51336061486384,199.4745421088428,203.72020547325928,64.62291822402791,65.04913312969332,7.0
81.504077678053,99.12114956214384,188.8942293119402,191.0000748621472,205.57018365629744,206.60328844180583,50.62606685799735,54.02134808355781,7.0
107.0976310062077,132.52996559909988,185.46663962543724,186.3416998856713,180.62946701094123,183.79930729757905,43.2246285940231,45.94029977150639,7.0
103.98226515319575,116.1048691030524,177.7814813717144,177.91171304411444,191.25380912230293,191.66279244903265,50.36069156500468,51.32184656278661,7.0
106.37969135427602,125.19528196875038,182.92760876390807,183.1941188169432,178.3043323515187,186.90466773156103,50.38725194555877,52.41841000032384,7.0
100.80117443479716,118.49337942336352,177.4621579971292,180.30891565124764,188.9007497462933,189.8576443455337,48.91565452206458,55.23487537158147,7.0
94.14299039820766,243.702243577216,176.92205908086555,178.06102155484197,160.20014381905378,162.62457462535616,57.17607304250253,57.48468357406864,7.0
